"x","y"
-0.0714680251254833,-3.03245692533425
-0.0650947407704407,-3.01333427714539
-0.0587214564153981,-3.01333728159218
-0.0523481720603555,-3.01257724332717
-0.045974887705313,-3.03084929255849
-0.0396016033502704,-3.03038451902506
-0.0332283189952278,-3.02545696593693
-0.0268550346401852,-3.02180233826811
-0.0204817502851426,-3.04130817490689
-0.0141084659301,-3.03943111999432
-0.00773518157505744,-3.00046702829538
-0.00136189722001485,-2.99951758484977
0.00501138713502773,-2.99991873800304
0.0113846714900703,-3.00057318174869
0.0177579558451129,-3.00455496621539
0.0241312402001555,-2.96244195139871
0.0305045245551981,-3.00707135603597
0.0368778089102407,-3.01138432000194
0.0432510932652832,-3.03461146155239
0.0496243776203258,-3.05742369309343
0.0559976619753684,-3.06228043675518
0.062370946330411,-3.06367417768913
