"x","y"
-5.00023864960179,-4.86504463143521
-4.88428560861158,-4.86504463143521
-4.76833256762138,-4.86504463143521
-4.65237952663117,-4.86325148634408
-4.53642648564097,-4.86383574210057
-4.42047344465076,-4.8646880350981
-4.30452040366056,-4.86714247491696
-4.18856736267035,-4.86835359315988
-4.07261432168015,-4.86992277292834
-3.95666128068995,-4.87039988710814
-3.84070823969974,-4.87358930823864
-3.72475519870954,-4.8743384314533
-3.60880215771933,-4.87254305897013
-3.49284911672913,-4.87769051510765
-3.37689607573892,-4.87782009988423
-3.26094303474872,-4.87795540956999
-3.14498999375851,-4.87767814771908
-3.02903695276831,-4.87759949713731
-2.9130839117781,-4.88164005637615
-2.7971308707879,-4.88510416540525
-2.68117782979769,-4.8881677403204
-2.56522478880749,-4.89256570139022
-2.44927174781729,-4.89565062264477
-2.33331870682708,-4.89118748787703
-2.21736566583688,-4.88547676332101
-2.10141262484667,-4.88052873257218
-1.98545958385647,-4.87477544064789
-1.86950654286626,-4.87539434413422
-1.75355350187606,-4.87830416143168
-1.63760046088585,-4.87456058998402
-1.52164741989565,-4.880936178883
-1.40569437890544,-4.87433721825003
-1.28974133791524,-4.87172747880261
-1.17378829692504,-4.86847799624208
-1.05783525593483,-4.84436608142727
-0.941882214944626,-4.84793295491774
-0.825929173954422,-4.84278836434586
-0.709976132964218,-4.85565538311779
-0.594023091974012,-4.85835703736814
-0.478070050983808,-4.8637292146198
-0.362117009993604,-4.87000654537878
-0.246163969003399,-4.85976878369897
-0.130210928013194,-4.84371593591238
-0.0142578870229899,-4.81677106973172
0.101695153967214,-4.794090446869
0.21764819495742,-4.74574401035938
0.333601235947624,-4.68232193419175
0.449554276937828,-4.66582868002744
0.565507317928033,-4.63307765744312
0.681460358918238,-4.63180489228621
0.797413399908442,-4.62944059888084
