"x","y"
2.11180690924327,-3.27293888246557
2.46953607002894,-3.26017040679783
2.82726523081462,-3.23007661706233
3.18499439160029,-3.19841585024671
3.54272355238597,-3.14547632320155
3.90045271317164,-3.11927992284133
4.25818187395732,-3.08262103863345
4.61591103474299,-3.04487785564058
4.97364019552867,-3.0345331412354
5.33136935631434,-3.0326848096886
5.68909851710002,-3.0327330488707
6.04682767788569,-3.03739988267951
6.40455683867137,-3.03580337738924
6.76228599945704,-3.053451466024
7.12001516024272,-3.06671989685265
7.47774432102839,-3.06600271065511
7.83547348181406,-3.05000525995457
8.19320264259974,-3.0403971341996
8.55093180338541,-3.05003565314291
8.90866096417109,-3.05722894503578
9.26639012495676,-3.06831886518808
9.62411928574244,-3.07046644190176
9.98184844652811,-3.08003970929778
10.3395776073138,-3.11290693525613
10.6973067680995,-3.11176232983133
11.0550359288851,-3.11853281429167
11.4127650896708,-3.12166557864749
11.7704942504565,-3.12966827821021
12.1282234112422,-3.16361289855981
12.4859525720278,-3.18844018191952
12.8436817328135,-3.20217201066397
13.2014108935992,-3.26524803181002
13.5591400543849,-3.26384265549124
13.9168692151705,-3.25727357419523
14.2745983759562,-3.26259139622633
14.6323275367419,-3.26448807838074
14.9900566975276,-3.25850623406946
15.3477858583132,-3.25469201933711
15.7055150190989,-3.2524881864666
16.0632441798846,-3.25091795018426
16.4209733406703,-3.25524724208634
16.7787025014559,-3.25833288452179
17.1364316622416,-3.26473692533614
17.4941608230273,-3.26428051403037
17.851889983813,-3.26738609237584
18.2096191445986,-3.27056289397025
18.5673483053843,-3.27794876464695
18.92507746617,-3.29571633791314
19.2828066269557,-3.3096898240999
19.6405357877413,-3.34031998963341
19.998264948527,-3.36345379804068
