"x","y"
0.361719401330552,-4.4834931591227
0.414219552219655,-4.48344692696497
0.466719703108758,-4.54505850276088
0.519219853997862,-4.58077764374082
0.571720004886965,-4.6021540528309
0.624220155776069,-4.62150370261545
0.676720306665172,-4.639301819472
0.729220457554276,-4.64393467030196
0.781720608443379,-4.65164786237398
0.834220759332482,-4.65630784815968
0.886720910221586,-4.65919922063743
0.939221061110689,-4.6679625834643
0.991721211999793,-4.6804987289314
1.0442213628889,-4.69642672141657
1.096721513778,-4.70529464910146
1.1492216646671,-4.71978664927278
1.20172181555621,-4.74321352989656
1.25422196644531,-4.75877580787916
1.30672211733441,-4.8086378750571
1.35922226822352,-4.86547014876579
1.41172241911262,-4.88781288145716
1.46422257000172,-4.90236502384294
1.51672272089083,-4.91609780105538
1.56922287177993,-4.92591399220208
1.62172302266903,-4.94116183096236
1.67422317355814,-4.95456439091489
1.72672332444724,-4.97751434058578
1.77922347533634,-4.99806660966957
1.83172362622545,-4.99979680059004
1.88422377711455,-5.02226177595657
1.93672392800365,-5.01370663291264
1.98922407889276,-4.97530083452319
2.04172422978186,-4.9569531669965
2.09422438067096,-4.94169087719437
2.14672453156007,-4.93287271253304
2.19922468244917,-4.92493230874816
2.25172483333828,-4.9204061062576
2.30422498422738,-4.91723625985315
2.35672513511648,-4.91564879428998
2.40922528600559,-4.91534264804018
2.46172543689469,-4.91567340377385
2.51422558778379,-4.91631189462701
2.5667257386729,-4.91655400082626
2.619225889562,-4.91950444428643
2.6717260404511,-4.91895762813658
2.72422619134021,-4.90936059814926
2.77672634222931,-4.89129148083285
2.82922649311841,-4.86031764466655
2.88172664400752,-4.82938107165278
2.93422679489662,-4.82162372624168
2.98672694578572,-4.82172656768821
