"x","y"
0.588998840539716,-3.29542166206425
1.03563886175398,-3.29599103837755
1.48227888296824,-3.29677814654971
1.9289189041825,-3.29854885909754
2.37555892539676,-3.30043230909937
2.82219894661102,-3.30153601350629
3.26883896782529,-3.29542089398791
3.71547898903955,-3.29594980076495
4.16211901025381,-3.2943702461385
4.60875903146807,-3.29484219412225
5.05539905268233,-3.29755599599131
5.50203907389659,-3.32330031481647
5.94867909511086,-3.33013263956962
6.39531911632512,-3.32511242556616
6.84195913753938,-3.32385342778938
7.28859915875364,-3.34205088192879
7.7352391799679,-3.34569242464256
8.18187920118216,-3.33618938391677
8.62851922239643,-3.32201310554455
9.07515924361069,-3.30568692320138
9.52179926482495,-3.29224715953092
9.96843928603921,-3.25902942702481
10.4150793072535,-3.2366406043706
10.8617193284677,-3.23179972275732
11.308359349682,-3.2164753729379
11.7549993708963,-3.22224617370855
12.2016393921105,-3.21905446331448
12.6482794133248,-3.20989228817884
13.094919434539,-3.2159752455077
13.5415594557533,-3.19905090236535
13.9881994769676,-3.19464150308726
14.4348394981818,-3.18403270465768
14.8814795193961,-3.19320923250289
15.3281195406104,-3.21134297692302
15.7747595618246,-3.22619597509745
16.2213995830389,-3.24210069000714
16.6680396042531,-3.26612644882457
17.1146796254674,-3.30096556097487
17.5613196466817,-3.30961822160625
18.0079596678959,-3.32418032823793
18.4545996891102,-3.34175212055074
18.9012397103244,-3.35421485187599
19.3478797315387,-3.37018082740638
19.794519752753,-3.37293763890417
20.2411597739672,-3.36905652581248
20.6877997951815,-3.36860202710905
21.1344398163958,-3.35827571086307
21.58107983761,-3.35666241262462
22.0277198588243,-3.34859252171672
22.4743598800385,-3.34608421963842
22.9209999012528,-3.32578773356029
