"x","y"
1,-3.30995173554098
1.05478102469691,-3.31042652881346
1.10956204939382,-3.30797270295612
1.16434307409072,-3.2990222566277
1.21912409878763,-3.27722990601798
1.27390512348454,-3.20606529617434
1.32868614818145,-3.11083063747816
1.38346717287836,-3.09548405707607
1.43824819757527,-3.04850212473969
1.49302922227217,-3.02291027126491
1.54781024696908,-3.01657753692433
1.60259127166599,-3.01315242104555
1.6573722963629,-3.10746777455475
1.71215332105981,-3.15301614486641
1.76693434575671,-3.15830340514047
1.82171537045362,-3.14819151340888
1.87649639515053,-3.13060415137735
1.93127741984744,-3.14303480141293
1.98605844454435,-3.13417707085198
2.04083946924125,-3.11553723741849
2.09562049393816,-3.14097501713106
2.15040151863507,-3.19816797948276
2.20518254333198,-3.20265981699011
2.25996356802889,-3.2002038918943
2.3147445927258,-3.19457305258386
2.3695256174227,-3.20667587027928
2.42430664211961,-3.22659658333805
2.47908766681652,-3.24814928602669
2.53386869151343,-3.26694380289967
2.58864971621034,-3.29810578559323
2.64343074090724,-3.32079168038142
2.69821176560415,-3.33630742537294
2.75299279030106,-3.34242720544959
2.80777381499797,-3.35220255513393
2.86255483969488,-3.35533427518223
2.91733586439179,-3.3653488918914
2.97211688908869,-3.3967177962183
3.0268979137856,-3.45610212277001
3.08167893848251,-3.48233370396415
3.13645996317942,-3.52044736492386
3.19124098787633,-3.54903936427275
3.24602201257323,-3.5598214569064
3.30080303727014,-3.56615590611155
3.35558406196705,-3.56059971197043
3.41036508666396,-3.56058202699745
3.46514611136087,-3.60887286389707
3.51992713605778,-3.62046103744156
3.57470816075468,-3.6407287552605
3.62948918545159,-3.66211280129654
3.6842702101485,-3.6809693660005
3.73905123484541,-3.67957683928749
