"x","y"
-0.0714680251254833,-3.48350445863477
-0.0650947407704407,-3.49415422207757
-0.0587214564153981,-3.49416942653157
-0.0523481720603555,-3.49879351427868
-0.045974887705313,-3.48400884374634
-0.0396016033502704,-3.48391017319844
-0.0332283189952278,-3.47349566831199
-0.0268550346401852,-3.47425370122033
-0.0204817502851426,-3.44034970629723
-0.0141084659301,-3.43842872315183
-0.00773518157505744,-3.34219511490067
-0.00136189722001485,-3.34117453336653
0.00501138713502773,-3.3298668892874
0.0113846714900703,-3.32902558839171
0.0177579558451129,-3.27656529750388
0.0241312402001555,-3.18422628224001
0.0305045245551981,-3.1730216645808
0.0368778089102407,-3.17165445957833
0.0432510932652832,-3.17616854520283
0.0496243776203258,-3.18449584525037
0.0559976619753684,-3.20709526582474
0.062370946330411,-3.23785716574103
