"x","y"
-16.9984127998352,-4.6619933995981
-16.2447218348185,-4.66143985405213
-15.4910308698018,-4.66346449236703
-14.7373399047852,-4.66327207486464
-13.9836489397685,-4.66911886078095
-13.2299579747518,-4.67058890068556
-12.4762670097351,-4.67044522874555
-11.7225760447184,-4.67312782917054
-10.9688850797017,-4.67972527982717
-10.2151941146851,-4.68472074512853
-9.46150314966838,-4.68629688446645
-8.7078121846517,-4.68625751595592
-7.95412121963502,-4.68868957803249
-7.20043025461833,-4.69862193669424
-6.44673928960165,-4.71227341186011
-5.69304832458497,-4.73043011780589
-4.93935735956829,-4.73958954967337
-4.18566639455161,-4.76039473405579
-3.43197542953492,-4.77293384661182
-2.67828446451824,-4.79772371291819
-1.92459349950156,-4.88240316954469
-1.17090253448488,-4.96435472598627
-0.417211569468197,-4.99286431542113
0.336479395548483,-4.96835437829868
1.09017036056517,-4.93278909458311
1.84386132558185,-4.89888211897882
2.59755229059853,-4.88499729312302
3.35124325561521,-4.87527604792178
4.10493422063189,-4.86635691044645
4.85862518564858,-4.85303215412382
5.61231615066526,-4.85112516250859
6.36600711568194,-4.8417258019612
7.11969808069862,-4.83897837456391
7.8733890457153,-4.83323321993889
8.62708001073199,-4.82494679255014
9.38077097574867,-4.80845125203641
10.1344619407654,-4.80388991350715
10.888152905782,-4.8045440450842
11.6418438707987,-4.80172099904611
12.3955348358154,-4.80162319339843
13.1492258008321,-4.80148595272286
13.9029167658488,-4.80156184495546
14.6566077308654,-4.80156203731668
15.4102986958821,-4.8015957351012
16.1639896608988,-4.80159913197444
16.9176806259155,-4.80159913197444
17.6713715909322,-4.80161701525347
18.4250625559489,-4.80161701525347
19.1787535209655,-4.80161701525347
19.9324444859822,-4.80161701525347
20.6861354509989,-4.80161701525347
