"x","y"
-23.2805834770203,-4.69121656557251
-22.1925787734986,-4.69121656557251
-21.1045740699768,-4.69294109370457
-20.0165693664551,-4.69551232417123
-18.9285646629334,-4.69718757756369
-17.8405599594116,-4.69720189663308
-16.7525552558899,-4.69729325615308
-15.6645505523682,-4.69944193558154
-14.5765458488465,-4.70617542828476
-13.4885411453247,-4.71694106056811
-12.400536441803,-4.71977641045004
-11.3125317382813,-4.72213181238885
-10.2245270347595,-4.7345605886262
-9.13652233123781,-4.73599651177728
-8.04851762771608,-4.74042589644879
-6.96051292419435,-4.75378043597364
-5.87250822067262,-4.77519740265291
-4.78450351715089,-4.78564653867021
-3.69649881362916,-4.80143512594389
-2.60849411010743,-4.83936929148225
-1.5204894065857,-4.95581796047527
-0.43248470306397,-5.01101800352594
0.655520000457759,-4.97460495144453
1.74352470397949,-4.95871123942283
2.83152940750122,-4.94699422210956
3.91953411102295,-4.93732163701613
5.00753881454468,-4.92553426223178
6.09554351806641,-4.91755372129342
7.18354822158814,-4.91219898971895
8.27155292510987,-4.90203932798045
9.3595576286316,-4.89548400844372
10.4475623321533,-4.89495938590982
11.5355670356751,-4.89068594106945
12.6235717391968,-4.8887630073693
13.7115764427185,-4.88817950022669
14.7995811462403,-4.88811785446028
15.887585849762,-4.88762852586357
16.9755905532837,-4.88561739745618
18.0635952568054,-4.87176879417227
19.1515999603272,-4.87176879417227
20.2396046638489,-4.87176879417227
21.3276093673706,-4.87176879417227
22.4156140708924,-4.87176879417227
23.5036187744141,-4.87176879417227
24.5916234779358,-4.87176879417227
25.6796281814575,-4.87176879417227
26.7676328849793,-4.87176879417227
27.855637588501,-4.87176879417227
28.9436422920227,-4.87176879417227
30.0316469955445,-4.87176879417227
31.1196516990662,-4.87176879417227
