"x","y"
-3.67406363487244,-3.08294730449633
-3.53520467694601,-3.08293934528559
-3.39634571901958,-3.08304415265189
-3.25748676109314,-3.08353137629283
-3.11862780316671,-3.08190472149722
-2.97976884524028,-3.08169327465912
-2.84090988731385,-3.08165980982832
-2.70205092938741,-3.07959141692228
-2.56319197146098,-3.07785449055517
-2.42433301353455,-3.07649075669038
-2.28547405560812,-3.06996752529793
-2.14661509768168,-3.04678896939696
-2.00775613975525,-3.03211023163092
-1.86889718182882,-3.01544550338324
-1.73003822390239,-3.00008963009929
-1.59117926597595,-2.99227860578199
-1.45232030804952,-2.98670665828205
-1.31346135012309,-2.97206162496482
-1.17460239219666,-2.97708576198756
-1.03574343427022,-2.97399263153945
-0.896884476343792,-2.97849990141664
-0.758025518417359,-2.97690424248082
-0.619166560490927,-2.99462779610518
-0.480307602564495,-3.00220540370279
-0.341448644638062,-3.01699185880169
-0.202589686711629,-3.03303400722197
-0.0637307287851971,-3.03658786177713
0.0751282291412352,-3.02034347529386
0.213987187067668,-3.01699256544494
0.3528461449941,-3.00153697915038
0.491705102920533,-2.98387805906939
0.630564060846965,-2.97927331624693
0.769423018773397,-2.98071796231045
0.90828197669983,-2.99567987863608
1.04714093462626,-2.98782763126599
1.18599989255269,-2.9997172086837
1.32485885047913,-3.02069824286122
1.46371780840556,-3.03274720444048
1.60257676633199,-3.04454892583677
1.74143572425842,-3.06120372238086
1.88029468218486,-3.07408077415796
2.01915364011129,-3.08933763655925
2.15801259803772,-3.10111111860702
2.29687155596415,-3.11822040985112
2.43573051389059,-3.13195942483896
2.57458947181702,-3.13479771958104
2.71344842974345,-3.14295593913058
2.85230738766988,-3.14245892851609
2.99116634559632,-3.14454989113095
3.13002530352275,-3.14485834175938
3.26888426144918,-3.14486407904149
