"x","y"
-5.00023864960179,-4.81585369594251
-4.88428560861158,-4.81585900428897
-4.76833256762138,-4.81585900428897
-4.65237952663117,-4.81500329404138
-4.53642648564097,-4.81548085820992
-4.42047344465076,-4.81589304604447
-4.30452040366056,-4.81857175855438
-4.18856736267035,-4.81998032274593
-4.07261432168015,-4.82123164663478
-3.95666128068995,-4.82157639128039
-3.84070823969974,-4.82567728568048
-3.72475519870954,-4.82759845242482
-3.60880215771933,-4.82694951604705
-3.49284911672913,-4.83023548584007
-3.37689607573892,-4.83016211117399
-3.26094303474872,-4.83086881509331
-3.14498999375851,-4.83297786518788
-3.02903695276831,-4.83332643887932
-2.9130839117781,-4.83641484173325
-2.7971308707879,-4.83763802030098
-2.68117782979769,-4.83986730924167
-2.56522478880749,-4.84602251385351
-2.44927174781729,-4.84798956493367
-2.33331870682708,-4.84676702494538
-2.21736566583688,-4.8379361222412
-2.10141262484667,-4.83338505217245
-1.98545958385647,-4.83718392732381
-1.86950654286626,-4.83598557932221
-1.75355350187606,-4.84270066140611
-1.63760046088585,-4.84313776269123
-1.52164741989565,-4.84440856398348
-1.40569437890544,-4.8394677935757
-1.28974133791524,-4.84171184914219
-1.17378829692504,-4.85376771844214
-1.05783525593483,-4.85463408701879
-0.941882214944626,-4.85263436762292
-0.825929173954422,-4.84912074410583
-0.709976132964218,-4.86705778269886
-0.594023091974012,-4.87823490176065
-0.478070050983808,-4.89166771988478
-0.362117009993604,-4.905280261412
-0.246163969003399,-4.89712974803773
-0.130210928013194,-4.87813330839483
-0.0142578870229899,-4.84575328507466
0.101695153967214,-4.82210464431472
0.21764819495742,-4.77524167498024
0.333601235947624,-4.72772080159895
0.449554276937828,-4.71137874513841
0.565507317928033,-4.69673784089627
0.681460358918238,-4.69462387940631
0.797413399908442,-4.68749396107756
